,T2M,RH2M,WS2M,WD2M,ALLSKY_KT,GWETTOP,EVLAND,PRECIPITATIONCAL
20210509,33.82,45.62,2.9,170.94,0.62,0.23,3.97,0.0
20210510,34.13,45.75,2.85,170.25,0.61,0.23,4.62,0.0
20210511,32.96,56.19,2.63,182.69,0.53,0.45,40.58,34.28
20210512,32.71,57.94,2.77,177.81,0.64,0.47,37.28,0.0
20210513,33.4,52.44,3.02,218.25,0.54,0.43,28.6,0.42
20210514,33.16,52.44,3.2,165.62,0.55,0.4,23.25,0.0
20210515,30.7,66.5,4.74,137.25,0.62,0.38,9.87,0.0
20210516,29.76,73.31,4.16,143.44,0.38,0.41,10.97,8.85
20210517,29.86,71.44,3.44,156.19,0.55,0.43,13.55,0.0
20210518,30.14,70.44,3.34,164.31,0.59,0.41,8.24,0.0
20210519,30.51,70.5,2.88,180.12,0.58,0.44,17.32,4.17
20210520,29.56,74.12,2.3,214.06,0.59,0.51,17.92,0.41
20210521,29.53,70.69,1.01,171.12,0.47,0.53,23.4,13.48
20210522,30.1,64.31,2.02,166.69,0.52,0.51,30.12,0.06
20210523,32.42,53.75,2.4,188.56,0.45,0.44,30.05,0.0
20210524,33.23,52.5,1.72,183.62,0.45,0.43,22.04,0.13
20210525,33.01,35.31,3.41,214.62,0.39,0.4,23.19,0.32
20210526,34.52,31.5,3.61,299.38,0.59,0.37,23.23,0.09
20210527,36.33,32.06,3.91,289.25,0.61,0.34,18.6,0.0
20210528,35.18,40.25,3.41,285.62,0.48,0.33,14.39,0.67
20210529,34.87,42.56,2.48,250.06,0.6,0.32,13.42,0.0
20210530,34.87,40.81,2.16,178.88,0.61,0.31,11.78,0.0
20210531,32.92,51.88,2.49,204.94,0.51,0.39,20.74,0.86
20210601,31.83,61.62,2.02,234.88,0.55,0.48,27.39,0.72
20210602,31.49,66.75,1.0,231.0,0.54,0.52,26.97,1.79
20210603,28.87,78.44,1.63,121.5,0.16,0.7,32.84,34.47
20210604,29.13,71.5,1.64,182.0,0.58,0.56,34.31,0.77
20210605,29.59,70.25,2.32,190.62,0.59,0.53,32.43,0.0
20210606,30.06,66.56,2.39,185.69,0.64,0.49,27.78,3.44
20210607,30.8,64.56,1.98,227.0,0.61,0.49,32.72,0.0
20210608,30.19,70.12,2.18,269.31,0.61,0.56,31.24,0.0
20210609,28.39,78.44,2.48,279.81,0.34,0.64,31.19,0.0
20210610,27.95,78.12,3.35,277.5,0.41,0.65,36.34,21.42
20210611,27.78,73.12,4.22,288.25,0.24,0.59,34.93,3.25
20210612,28.98,68.88,3.41,267.62,0.38,0.59,39.67,0.85
20210613,26.83,83.94,4.3,273.31,0.38,0.72,33.73,28.22
20210614,27.02,81.81,3.54,277.94,0.3,0.64,30.03,13.55
20210615,28.55,73.0,3.27,261.88,0.44,0.61,41.67,6.38
20210616,28.55,68.75,3.5,265.12,0.49,0.57,45.65,0.0
20210617,27.98,71.25,4.2,262.31,0.36,0.57,36.95,20.36
20210618,28.8,71.0,3.86,260.31,0.35,0.58,36.2,0.84
20210619,29.6,64.69,4.09,254.69,0.43,0.54,42.65,0.91
20210620,29.47,65.31,3.62,269.75,0.55,0.52,38.12,0.0
20210621,29.54,65.06,3.05,291.25,0.59,0.52,31.89,0.0
20210622,27.34,77.12,2.94,266.69,0.38,0.53,19.73,0.23
20210623,28.05,71.5,2.77,269.19,0.29,0.56,37.17,0.7
20210624,27.9,71.88,2.84,277.88,0.41,0.6,38.45,0.05
20210625,29.11,64.5,4.03,299.25,0.47,0.54,47.34,2.05
20210626,28.17,75.5,2.89,292.94,0.41,0.65,39.48,22.25
20210627,27.19,84.81,1.94,229.62,0.4,0.68,26.78,13.34
20210628,28.39,79.94,1.05,180.06,0.48,0.7,41.54,9.26
20210629,28.64,77.31,1.79,204.88,0.54,0.61,32.03,0.05
20210630,29.51,77.62,2.06,208.19,0.48,0.66,40.37,25.59
20210701,27.76,86.38,1.52,249.69,0.27,0.79,27.52,10.4
20210702,27.29,82.19,2.19,276.0,0.2,0.74,36.11,9.89
20210703,27.43,81.19,2.17,271.56,0.51,0.66,31.64,0.06
20210704,28.21,79.62,1.77,193.25,0.54,0.67,42.04,0.29
20210705,28.51,77.94,1.13,177.62,0.44,0.66,31.46,0.11
20210706,28.65,78.0,1.38,271.56,0.48,0.65,32.0,0.02
20210707,28.56,80.06,1.23,208.62,0.42,0.67,28.84,16.22
20210708,26.65,87.81,2.27,266.5,0.23,0.71,23.87,2.89
20210709,28.42,76.94,0.95,234.69,0.35,0.7,60.23,3.51
20210710,26.63,87.12,1.64,229.88,0.41,0.71,26.83,9.63
20210711,26.32,87.94,1.48,196.12,0.22,0.83,34.34,14.95
20210712,27.74,82.25,1.12,183.06,0.21,0.75,56.76,13.13
20210713,26.54,88.31,2.31,217.88,0.28,0.84,36.39,12.55
20210714,26.01,87.94,3.59,229.62,0.3,0.86,42.53,3.69
20210715,27.48,83.12,2.34,193.06,0.36,0.76,53.71,0.0
20210716,27.15,84.44,2.68,140.88,0.36,0.78,62.6,0.0
20210717,27.72,84.94,1.46,196.31,0.57,0.76,40.39,0.0
20210718,27.29,88.5,2.38,164.44,0.47,0.78,35.38,46.2
20210719,27.83,83.69,2.49,240.56,0.45,0.78,49.77,2.49
20210720,26.65,82.56,4.4,273.25,0.37,0.76,47.55,14.75
20210721,25.48,86.81,4.85,267.38,0.15,0.84,39.72,54.56
20210722,25.47,92.31,5.45,274.19,0.09,0.98,36.37,111.92
20210723,26.44,85.5,3.93,279.38,0.39,0.89,50.95,9.27
20210724,27.51,80.75,3.18,270.75,0.46,0.83,76.9,0.96
20210725,28.01,80.94,3.23,253.12,0.51,0.81,70.01,0.53
20210726,27.85,83.31,3.34,248.94,0.52,0.81,51.27,1.11
20210727,27.11,82.81,3.28,260.44,0.51,0.8,45.69,0.14
20210728,27.63,79.06,3.79,269.19,0.45,0.79,72.76,1.6
20210729,26.91,80.81,3.89,270.44,0.27,0.78,58.62,0.87
20210730,26.19,84.75,3.09,263.62,0.45,0.78,39.27,0.68
20210731,26.68,81.88,3.76,257.62,0.34,0.77,59.77,0.31
20210801,27.13,81.38,3.3,260.12,0.46,0.77,58.5,0.0
20210802,27.58,79.25,3.4,266.62,0.48,0.76,66.65,0.0
20210803,26.94,81.0,2.8,263.62,0.51,0.77,42.33,0.0
20210804,27.62,81.62,2.56,262.69,0.52,0.77,48.62,0.02
20210805,26.98,84.0,2.91,273.81,0.46,0.77,45.19,0.03
20210806,27.9,79.5,2.95,279.12,0.48,0.75,57.34,0.21
20210807,28.3,80.81,1.88,264.19,0.53,0.75,50.47,0.0
20210808,27.73,83.56,1.21,206.94,0.53,0.75,39.98,3.17
20210809,28.24,81.12,0.97,239.56,0.52,0.76,35.99,0.02
20210810,27.55,86.75,2.0,299.62,0.33,0.76,38.56,5.39
20210811,27.55,85.94,1.84,325.12,0.53,0.76,37.6,0.0
20210812,27.39,86.38,1.17,298.69,0.52,0.77,29.97,6.13
20210813,26.47,88.38,2.19,311.12,0.36,0.8,35.16,7.49
20210814,26.66,86.75,1.93,320.56,0.27,0.77,43.07,14.81
20210815,26.66,88.38,1.76,298.94,0.38,0.78,36.79,36.07
20210816,25.69,91.25,2.78,286.19,0.22,0.81,26.53,21.76
20210817,26.07,87.94,2.3,265.0,0.17,0.8,39.55,9.28
20210818,26.94,82.69,2.42,240.38,0.32,0.8,60.78,0.48
20210819,27.16,84.5,2.68,236.62,0.3,0.77,58.69,0.83
20210820,26.57,85.44,1.4,238.88,0.22,0.77,36.09,5.37
20210821,26.1,85.81,1.77,200.25,0.27,0.78,48.24,11.14
20210822,26.14,85.62,1.38,187.25,0.55,0.79,43.76,0.0
20210823,26.77,85.12,1.42,179.56,0.62,0.77,44.7,0.0
20210824,27.92,80.88,1.41,169.31,0.62,0.75,55.33,0.0
20210825,27.84,83.88,1.03,234.69,0.53,0.77,39.74,17.35
20210826,27.3,86.38,1.04,260.69,0.48,0.8,32.79,4.91
20210827,27.73,79.88,0.67,290.75,0.4,0.78,52.52,11.0
20210828,27.53,81.31,0.91,297.25,0.3,0.8,61.53,11.6
20210829,27.14,83.56,0.87,198.25,0.28,0.84,51.72,2.95
20210830,26.74,87.12,1.59,224.62,0.27,0.91,60.5,9.65
20210831,25.28,87.56,2.28,182.19,0.25,0.84,55.39,9.72
20210901,26.02,86.38,1.56,159.56,0.33,0.84,58.88,8.56
20210902,26.96,85.38,0.98,141.88,0.55,0.87,46.78,7.62
20210903,27.05,87.19,0.84,170.94,0.47,0.88,44.8,30.86
20210904,27.3,85.5,0.99,267.69,0.52,0.87,57.0,3.73
20210905,26.3,90.19,1.72,274.81,0.41,0.86,28.57,2.76
20210906,25.48,94.25,2.48,274.75,0.07,0.94,23.27,86.06
20210907,26.26,87.38,3.4,234.69,0.34,0.9,66.86,0.42
20210908,26.57,85.31,2.66,209.06,0.45,0.86,68.17,0.0
20210909,27.23,83.69,2.52,257.81,0.53,0.85,72.56,0.01
20210910,26.9,86.44,2.45,239.56,0.3,0.84,52.87,0.62
20210911,26.81,87.44,2.3,263.81,0.27,0.84,46.84,1.45
20210912,26.42,88.94,2.31,253.31,0.45,0.84,37.76,0.63
20210913,26.69,89.69,2.42,258.19,0.37,0.84,46.51,2.63
20210914,27.12,86.44,2.55,254.62,0.43,0.84,61.48,0.42
20210915,27.03,84.81,2.22,235.81,0.55,0.84,54.18,0.0
20210916,27.45,80.56,1.88,239.94,0.57,0.83,59.44,0.0
20210917,27.56,80.69,1.41,249.69,0.56,0.82,56.15,0.05
20210918,27.05,83.31,0.91,290.31,0.4,0.82,44.01,1.85
20210919,27.08,83.19,0.75,267.0,0.54,0.83,49.41,5.37
20210920,26.65,88.12,0.92,210.56,0.48,0.88,36.48,7.89
20210921,26.8,86.5,0.95,264.25,0.48,0.84,44.57,5.46
20210922,25.61,93.25,1.84,285.62,0.44,0.84,21.11,0.22
20210923,26.41,88.25,0.95,225.62,0.42,0.84,36.45,0.76
20210924,26.5,85.94,1.28,179.69,0.51,0.83,55.54,3.04
20210925,27.08,86.19,1.05,259.56,0.48,0.84,50.0,0.52
20210926,26.59,89.19,1.41,254.19,0.49,0.88,41.01,18.64
20210927,25.81,90.75,2.38,249.81,0.14,0.93,43.29,47.21
20210928,25.65,86.88,2.94,185.25,0.37,0.88,69.5,0.58
20210929,26.43,76.31,1.06,233.81,0.59,0.85,66.29,0.0
20210930,27.21,79.56,0.79,147.56,0.42,0.85,58.72,4.17
20211001,26.36,88.12,1.16,127.12,0.62,0.85,46.06,0.22
20211002,26.3,87.5,1.16,129.44,0.63,0.84,49.85,0.02
20211003,26.99,83.31,0.91,146.94,0.55,0.84,57.23,0.08
20211004,27.42,84.12,1.02,122.94,0.52,0.83,52.75,2.47
20211005,26.47,90.31,1.09,130.31,0.56,0.84,30.69,4.1
20211006,26.32,90.5,1.56,99.69,0.56,0.84,38.08,2.14
20211007,26.95,88.25,1.19,134.44,0.61,0.83,50.01,0.25
20211008,27.05,87.81,0.8,257.56,0.5,0.84,30.24,0.07
20211009,27.47,84.31,0.78,293.31,0.48,0.84,36.81,16.72
20211010,26.1,85.19,1.51,140.12,0.57,0.84,39.57,0.08
20211011,25.72,82.75,1.73,168.19,0.61,0.82,60.44,0.1
20211012,26.18,83.38,1.74,193.69,0.51,0.81,59.08,0.03
20211013,26.03,86.94,1.83,205.62,0.51,0.82,47.61,0.17
20211014,25.85,85.44,2.04,220.62,0.54,0.81,47.65,0.01
20211015,26.08,87.31,1.8,160.0,0.42,0.82,53.54,11.08
20211016,26.51,87.44,1.02,215.69,0.34,0.84,38.76,1.76
20211017,25.98,91.88,2.09,164.06,0.42,0.84,31.59,1.48
20211018,26.84,88.12,1.45,232.38,0.48,0.81,40.14,0.09
20211019,25.8,83.5,1.79,329.12,0.47,0.8,47.27,0.2
20211020,24.12,80.69,1.64,345.88,0.56,0.8,55.18,0.0
20211021,24.62,82.5,1.73,346.38,0.59,0.8,57.93,0.0
20211022,23.92,79.94,1.94,343.0,0.65,0.79,62.47,0.0
20211023,23.82,76.5,1.45,295.75,0.61,0.78,60.32,0.0
20211024,24.56,81.31,0.91,59.5,0.54,0.78,50.72,0.0
20211025,24.19,82.12,1.13,339.44,0.58,0.77,53.98,0.0
20211026,23.69,85.69,1.9,61.94,0.62,0.77,50.6,0.0
20211027,23.19,82.62,2.2,114.5,0.6,0.77,57.94,0.0
20211028,24.64,86.62,2.44,21.19,0.52,0.77,47.62,0.0
20211029,25.27,89.12,2.12,48.75,0.5,0.77,40.49,3.08
20211030,25.65,87.56,1.73,92.31,0.46,0.77,45.61,22.33
20211031,24.51,87.19,2.3,179.81,0.51,0.77,50.57,3.09
20211101,23.52,87.12,0.99,159.19,0.45,0.77,33.56,0.5
20211102,24.44,91.12,1.64,89.62,0.41,0.77,33.85,0.08
20211103,24.67,89.44,1.55,81.56,0.49,0.77,46.2,0.47
20211104,24.89,87.81,1.37,90.38,0.52,0.76,43.61,0.07
20211105,24.87,86.19,1.68,77.38,0.54,0.75,49.77,0.0
20211106,24.33,85.38,1.45,55.5,0.53,0.74,46.2,0.0
20211107,23.57,84.12,1.38,31.19,0.51,0.74,43.21,0.96
20211108,22.15,82.12,1.57,46.0,0.66,0.73,47.32,0.63
20211109,21.59,79.94,1.73,81.69,0.52,0.73,47.88,0.2
20211110,21.83,80.31,1.8,154.62,0.56,0.73,38.72,0.53
20211111,22.19,87.06,2.34,87.44,0.32,0.73,31.44,4.46
20211112,24.26,92.38,2.02,41.31,0.35,0.77,27.05,30.38
20211113,24.89,91.62,1.64,85.81,0.41,0.75,27.14,0.11
20211114,25.62,90.06,1.83,107.25,0.52,0.79,47.2,0.03
20211115,25.61,90.0,1.65,105.19,0.55,0.78,48.79,0.02
20211116,25.48,90.38,1.77,113.5,0.53,0.75,44.85,0.0
20211117,25.36,88.0,1.59,109.0,0.62,0.74,40.86,0.01
20211118,25.24,88.25,1.39,79.38,0.34,0.73,33.37,0.2
20211119,24.4,92.0,2.18,63.62,0.27,0.75,26.08,3.77
20211120,25.67,89.81,2.3,109.62,0.5,0.75,47.87,0.06
20211121,25.76,89.75,2.15,117.0,0.6,0.74,48.32,0.37
20211122,26.24,84.94,0.88,118.12,0.59,0.73,49.04,0.0
20211123,26.42,83.94,0.73,130.06,0.49,0.73,44.74,0.0
20211124,25.48,87.5,1.38,86.38,0.55,0.72,35.58,0.0
20211125,24.91,84.44,0.99,45.69,0.56,0.71,43.6,0.0
20211126,23.24,82.12,1.37,84.44,0.59,0.71,44.71,0.0
20211127,21.31,81.88,1.62,41.06,0.54,0.7,38.42,0.38
20211128,21.6,84.12,1.6,56.38,0.34,0.7,29.46,1.59
20211129,22.09,85.19,1.59,50.62,0.32,0.7,35.77,0.15
20211130,21.9,77.12,1.25,39.25,0.52,0.7,29.14,0.01
20211201,21.84,81.69,1.1,69.0,0.59,0.7,39.4,0.0
20211202,20.88,83.06,0.9,100.94,0.62,0.69,36.58,0.0
20211203,21.2,82.31,1.23,123.19,0.59,0.69,33.14,0.0
20211204,21.91,80.5,1.88,206.81,0.66,0.68,43.14,0.0
20211205,22.57,80.81,1.68,179.5,0.66,0.67,41.97,0.0
20211206,22.37,81.38,1.43,173.62,0.61,0.66,43.68,0.0
20211207,22.67,83.75,1.82,22.69,0.63,0.66,38.71,0.0
20211208,23.76,85.12,1.3,57.88,0.5,0.66,32.99,0.0
20211209,23.68,87.06,1.31,58.31,0.45,0.66,32.8,0.0
20211210,23.63,83.81,1.27,82.0,0.47,0.66,34.19,0.0
20211211,23.49,84.38,0.92,72.56,0.53,0.65,35.06,0.0
20211212,23.21,85.38,1.31,77.06,0.57,0.65,31.57,0.01
20211213,22.83,84.75,1.12,93.19,0.49,0.64,28.92,0.02
20211214,22.2,84.31,1.31,87.5,0.51,0.64,25.45,0.0
20211215,21.46,82.19,0.9,64.12,0.48,0.64,17.9,0.0
20211216,20.28,77.81,1.21,46.06,0.62,0.63,32.53,0.0
20211217,19.87,73.69,1.25,30.81,0.66,0.62,33.22,0.0
20211218,18.97,69.94,1.52,34.75,0.66,0.62,32.85,0.0
20211219,18.69,73.62,1.47,22.44,0.59,0.62,30.41,0.0
20211220,17.86,68.88,1.59,24.69,0.61,0.61,29.53,0.0
20211221,17.19,57.69,1.34,264.75,0.69,0.6,33.02,0.0
20211222,18.49,50.62,1.36,179.69,0.7,0.59,34.09,0.0
20211223,19.98,52.81,0.91,142.19,0.69,0.59,32.25,0.0
20211224,19.81,67.31,1.09,167.56,0.64,0.58,28.97,0.0
20211225,21.01,79.69,1.24,176.81,0.57,0.58,25.92,0.0
20211226,21.71,81.62,1.23,167.38,0.49,0.58,25.44,0.0
20211227,21.87,82.69,1.44,151.44,0.36,0.57,23.55,0.0
20211228,21.91,81.25,1.8,146.62,0.53,0.56,25.81,0.0
20211229,22.0,79.5,1.93,139.62,0.52,0.55,27.69,0.0
20211230,21.64,80.19,2.06,103.62,0.51,0.55,25.68,0.0
20211231,21.68,76.75,1.34,84.25,0.62,0.55,25.47,0.0
